,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
3396,1,2.28,2.51,3.95,2.23,2.22
3397,1,2.28,1.80,2.27,3.95,2.94
3398,1,1.50,2.13,1.48,2.38,2.28
3399,0,1.50,1.51,3.02,1.60,2.28
3400,0,5.14,2.28,1.30,2.52,2.56
3401,1,2.33,2.60,2.10,0.82,2.28
3402,1,1.86,2.28,2.05,2.34,2.49
3403,1,2.32,2.28,3.03,3.87,2.62
3404,0,2.48,2.28,1.79,1.27,1.46
3405,1,1.74,2.28,1.97,2.71,1.70
3406,1,2.76,2.28,3.46,1.87,1.22
3407,1,1.55,2.28,2.82,3.79,2.74
3408,1,1.56,2.28,2.13,2.33,1.98
3409,0,1.72,2.28,1.49,2.33,1.86
3410,0,2.13,2.28,1.66,3.63,1.70
3411,0,2.00,2.28,4.17,2.44,2.65
3412,0,1.53,1.52,1.03,1.44,1.88
3413,0,1.53,2.39,2.04,2.15,2.71
3414,0,1.61,2.34,1.53,2.10,2.40
3415,1,1.43,3.28,1.53,4.16,3.21
3416,0,1.83,1.50,1.53,2.93,1.39
3417,0,1.79,1.83,1.53,1.93,1.67
3418,1,1.53,2.41,2.06,1.47,3.07
3419,1,1.53,3.22,2.66,2.08,2.74
3420,0,1.53,1.84,1.26,1.36,1.13
3421,1,1.53,1.43,2.04,2.18,1.36
3422,0,1.53,2.60,1.64,1.38,0.78
3423,0,2.11,1.53,3.01,2.56,1.92
3424,0,1.53,2.52,1.72,2.29,1.54
3425,0,1.53,2.52,2.06,2.31,2.91
3426,1,1.53,1.88,2.52,2.72,2.43
3427,0,2.76,2.23,3.06,2.52,1.53
3428,1,1.53,2.52,2.20,3.33,2.57
3429,0,1.53,1.13,1.76,2.54,6.95
3430,0,1.53,2.56,1.82,2.58,2.04
3431,0,1.53,1.77,2.33,2.41,2.01
3432,0,3.64,4.19,1.74,2.60,2.60
3433,1,2.84,2.99,3.24,2.60,2.46
3434,0,3.14,3.05,2.71,2.91,2.60
3435,0,1.51,2.14,1.98,2.60,2.99
3436,0,1.36,1.27,2.95,1.91,2.60
3437,0,2.75,2.24,1.68,2.31,2.60
3438,0,1.50,1.90,2.04,2.82,2.60
3439,1,2.21,2.17,2.89,1.88,2.60
3440,1,2.34,2.24,1.61,1.72,2.60
3441,0,1.21,3.18,1.18,1.85,2.60
3442,0,0.89,2.78,2.84,2.60,1.08
3443,0,2.01,1.85,2.45,2.60,1.45
3444,1,3.51,2.98,2.18,2.60,2.71
3445,1,1.47,1.69,1.85,2.60,2.12
3446,0,1.06,1.62,1.82,2.60,4.56
3447,0,1.84,3.20,2.90,1.06,2.60
3448,1,3.73,3.61,3.77,3.82,2.60
3449,0,1.81,3.53,1.52,2.71,2.60
3450,0,2.38,2.35,3.00,3.15,2.60
3451,0,2.23,2.48,2.58,2.26,2.60
3452,1,2.64,1.67,2.26,1.76,2.46
3453,1,2.01,2.75,2.77,2.26,1.76
3454,0,2.53,1.63,2.77,2.14,1.76
3455,1,2.52,3.25,2.81,2.71,1.76
3456,0,2.77,3.12,2.68,1.87,1.76
3457,1,1.44,2.38,1.56,2.07,1.76
3458,1,2.21,3.62,3.62,2.76,1.76
3459,0,1.52,1.61,1.82,2.65,1.76
3460,0,2.98,1.81,2.34,2.39,1.76
3461,0,2.33,1.45,1.85,1.77,1.76
3462,1,2.95,2.12,2.38,2.22,1.76
3463,1,2.16,3.01,1.74,1.46,1.76
3464,1,2.84,2.07,3.60,2.25,1.76
3465,1,3.19,2.34,2.86,2.88,1.76
3466,0,2.97,2.70,2.87,1.76,2.26
3467,0,1.27,2.44,1.84,1.76,4.26
3468,1,2.68,1.92,1.96,1.76,2.22
3469,0,2.84,2.68,2.46,1.76,1.61
3470,1,3.77,1.65,1.20,1.76,1.81
3471,0,2.12,1.31,2.88,1.76,2.32
3472,0,1.75,2.39,1.99,2.77,3.26
3473,1,3.26,2.57,2.77,2.58,2.96
3474,0,3.26,1.93,2.77,1.76,2.64
3475,0,1.76,1.87,1.93,2.77,3.26
3476,0,1.29,2.22,2.77,3.55,2.67
3477,0,2.77,2.82,3.88,2.01,4.25
3478,1,2.79,2.31,3.33,2.77,3.26
3479,1,2.30,2.14,2.58,2.90,2.77
3480,1,2.28,2.77,3.00,2.90,2.44
3481,1,2.41,1.84,1.69,2.90,2.77
3482,1,1.95,2.30,2.01,2.90,2.77
3483,1,1.35,1.47,2.57,2.77,3.26
3484,1,2.77,2.36,3.01,1.96,2.65
3485,0,1.83,1.39,2.77,2.01,0.82
3486,1,2.77,1.63,2.98,2.01,2.40
3487,1,5.22,1.50,2.32,2.77,3.26
3488,1,1.91,2.23,2.50,2.77,3.26
3489,1,1.72,2.47,3.22,2.77,3.26
