,gameResult,TOP,JUNGLE,MIDDLE,BOTTOM,SUPPORT
3387,0,2.11,3.65,2.13,2.74,1.22
3388,0,1.33,2.70,2.74,1.62,2.13
3389,1,1.75,1.86,2.74,0.99,2.13
3390,0,2.22,2.74,2.03,2.15,2.13
3391,1,2.23,2.75,2.74,2.31,2.13
3392,1,1.81,1.70,3.61,4.29,2.32
3393,1,2.19,1.70,3.25,2.27,2.97
3394,1,1.03,1.70,1.07,2.25,1.94
3395,0,1.54,1.70,2.05,1.87,2.12
3396,0,3.00,1.70,1.95,3.18,2.06
3397,0,2.47,1.70,1.71,1.88,1.18
3398,1,3.14,1.70,1.95,1.61,2.45
3399,0,1.88,1.10,1.70,3.49,2.71
3400,0,2.03,1.74,1.70,2.59,3.74
3401,0,1.25,2.22,1.70,2.39,2.52
3402,1,2.04,3.84,1.70,3.84,0.55
3403,1,1.48,1.70,3.36,1.45,3.96
3404,1,2.93,1.70,2.08,2.09,2.13
3405,0,4.07,2.31,2.32,1.74,1.70
3406,0,2.38,1.70,2.45,1.97,3.37
3407,0,2.47,1.70,3.01,2.83,2.48
3408,1,1.29,1.70,1.34,2.30,3.72
3409,0,1.76,1.70,0.77,2.46,2.03
3410,1,2.96,1.70,2.10,2.20,2.43
3411,1,1.62,1.70,3.75,2.59,2.25
3412,1,2.26,2.29,2.55,2.94,1.65
3413,1,2.90,3.56,2.26,2.94,3.04
3414,1,2.25,4.19,2.22,2.94,2.71
3415,1,1.20,2.51,2.94,2.22,3.16
3416,1,1.88,3.86,4.03,2.94,2.52
3417,1,2.04,4.00,2.59,2.94,1.86
3418,0,2.36,3.03,2.72,2.94,5.38
3419,0,2.94,1.67,1.79,2.63,2.34
3420,1,1.80,2.05,1.56,2.94,2.48
3421,1,2.58,2.28,2.38,2.94,3.19
3422,1,1.96,3.96,2.04,2.94,2.55
3423,1,2.22,2.94,1.84,2.20,2.29
3424,0,2.52,1.52,1.48,2.94,2.80
3425,0,2.28,3.39,3.59,2.94,3.07
3426,1,2.76,1.92,2.25,2.94,2.32
3427,0,2.27,2.35,1.88,2.94,1.53
3428,1,2.94,2.01,2.78,2.48,3.01
3429,1,2.94,1.79,2.78,1.65,1.93
3430,1,3.28,2.78,1.13,1.90,2.94
3431,0,3.30,2.45,1.98,2.94,2.32
3432,0,2.86,2.29,2.10,3.29,1.90
3433,0,2.86,2.26,2.10,1.77,2.19
3434,1,2.86,2.10,2.10,1.87,2.13
3435,0,2.86,2.48,1.28,2.15,2.19
3436,0,2.19,3.29,2.86,1.62,1.61
3437,1,2.86,2.47,2.28,3.63,2.46
3438,0,2.26,2.22,2.56,1.85,2.86
3439,1,2.67,2.58,2.86,2.01,1.87
3440,1,2.86,3.18,2.93,2.80,2.48
3441,0,1.96,2.78,2.86,2.46,2.46
3442,1,2.94,3.21,2.86,4.54,2.44
3443,1,2.36,2.86,1.09,3.01,1.22
3444,0,3.32,1.70,2.86,2.19,2.64
3445,0,1.93,4.48,2.86,1.48,1.90
3446,0,4.19,2.86,1.93,2.07,3.22
3447,1,2.86,3.53,2.19,3.45,2.60
3448,0,1.90,2.96,2.86,2.11,3.01
3449,1,2.04,2.96,2.86,2.34,2.23
3450,1,2.07,1.47,2.86,2.86,1.81
3451,0,0.76,2.03,2.86,1.68,1.06
3452,1,2.26,1.92,1.92,3.05,1.49
3453,0,3.05,2.05,2.04,2.23,1.25
3454,1,3.05,1.48,1.56,5.57,1.91
3455,0,3.05,2.30,2.34,2.06,1.71
3456,0,2.83,3.05,2.63,1.29,2.36
3457,1,3.05,1.65,2.11,2.88,2.33
3458,1,3.05,4.76,2.14,2.72,1.66
3459,0,3.05,1.29,2.57,2.85,2.68
3460,1,2.58,1.83,1.95,3.31,3.05
3461,1,3.05,2.58,2.25,1.81,1.93
3462,0,3.05,1.47,2.44,3.33,3.56
3463,0,3.05,2.79,2.56,1.59,2.13
3464,1,1.47,3.04,1.78,3.05,2.88
3465,1,3.05,3.85,1.27,2.17,2.83
3466,1,3.05,1.25,1.59,2.90,3.31
3467,1,2.53,3.05,1.80,2.51,3.77
3468,1,2.38,3.05,2.15,1.73,2.69
3469,0,3.05,2.13,1.43,3.99,1.43
3470,0,3.05,2.29,3.00,0.89,4.91
3471,0,3.05,2.72,2.04,2.58,2.18
3472,0,2.48,2.74,2.33,1.36,2.13
3473,1,1.74,2.63,2.74,2.13,2.13
3474,1,1.80,2.95,2.74,1.36,2.13
3475,0,1.59,1.60,2.13,1.76,1.36
3476,1,2.37,2.11,2.13,2.98,1.62
3477,1,2.68,2.15,2.53,3.11,2.13
3478,1,2.78,2.68,2.95,2.61,2.13
3479,0,2.02,2.68,2.74,1.88,2.13
3480,0,2.03,3.32,2.74,1.84,2.13
3481,0,1.65,2.80,3.56,2.39,2.13
3482,0,1.66,1.91,2.33,2.74,2.13
3483,0,1.60,2.32,2.74,2.98,2.13
3484,1,2.87,2.29,2.74,3.14,2.13
3485,1,1.95,3.00,2.74,3.14,2.13
3486,0,2.02,2.67,2.74,2.75,2.13
3487,0,1.39,1.88,3.08,2.45,2.13
3488,0,2.60,2.37,3.08,2.99,2.13
3489,0,1.33,2.70,2.74,1.62,2.13
